experiment_id,run_id,preset,timestamp_manifest,hostname_manifest,hardware_target,hardware_role,backend,accelerator_type,device_count,dstack_gpu_spec,workload_family,workload_runner,workload_description,operation_family,execution_mode,signature_label,fsdp_degree,tp_degree,global_batch_size,sequence_length,shape,hidden_size,vocab_size,token_chunk,vocab_chunk,chunk_configuration,token_loop_count,vocab_loop_count,chunk_loop_count,cce_loop_count,mesh_configuration,warmup_steps,measured_steps,seed,repeat_index,cce_profiler_experiment_id,case_name,run_dir,xla_dir,profiler_path,scenario_group
105,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc64_vc4096,4,1,16,512,b16/L512,320,262144,64,4096,64/4096,128,64,8192,,"fsdp=4,tp=1",3,10,0,0,-1,exp0105_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc4096_fsdp4_tp1_tc64_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0105_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc4096_fsdp4_tp1_tc64_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0105_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc4096_fsdp4_tp1_tc64_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
106,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc64_vc8192,4,1,16,512,b16/L512,320,262144,64,8192,64/8192,128,32,4096,,"fsdp=4,tp=1",3,10,0,0,-1,exp0106_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc8192_fsdp4_tp1_tc64_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0106_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc8192_fsdp4_tp1_tc64_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0106_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc8192_fsdp4_tp1_tc64_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
107,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc64_vc16384,4,1,16,512,b16/L512,320,262144,64,16384,64/16384,128,16,2048,,"fsdp=4,tp=1",3,10,0,0,-1,exp0107_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc16384_fsdp4_tp1_tc64_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0107_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc16384_fsdp4_tp1_tc64_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0107_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc16384_fsdp4_tp1_tc64_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
108,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc64_vc32768,4,1,16,512,b16/L512,320,262144,64,32768,64/32768,128,8,1024,,"fsdp=4,tp=1",3,10,0,0,-1,exp0108_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc32768_fsdp4_tp1_tc64_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0108_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc32768_fsdp4_tp1_tc64_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0108_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc32768_fsdp4_tp1_tc64_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
109,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc64_vc65536,4,1,16,512,b16/L512,320,262144,64,65536,64/65536,128,4,512,,"fsdp=4,tp=1",3,10,0,0,-1,exp0109_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc65536_fsdp4_tp1_tc64_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0109_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc65536_fsdp4_tp1_tc64_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0109_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc65536_fsdp4_tp1_tc64_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
110,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc64_vc131072,4,1,16,512,b16/L512,320,262144,64,131072,64/131072,128,2,256,,"fsdp=4,tp=1",3,10,0,0,-1,exp0110_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc131072_fsdp4_tp1_tc64_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0110_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc131072_fsdp4_tp1_tc64_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0110_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc131072_fsdp4_tp1_tc64_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
111,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc64_vc262144,4,1,16,512,b16/L512,320,262144,64,262144,64/262144,128,1,128,,"fsdp=4,tp=1",3,10,0,0,-1,exp0111_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc262144_fsdp4_tp1_tc64_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0111_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc262144_fsdp4_tp1_tc64_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0111_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc64_vc262144_fsdp4_tp1_tc64_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
112,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc128_vc4096,4,1,16,512,b16/L512,320,262144,128,4096,128/4096,64,64,4096,,"fsdp=4,tp=1",3,10,0,0,-1,exp0112_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc4096_fsdp4_tp1_tc128_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0112_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc4096_fsdp4_tp1_tc128_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0112_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc4096_fsdp4_tp1_tc128_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
113,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc128_vc8192,4,1,16,512,b16/L512,320,262144,128,8192,128/8192,64,32,2048,,"fsdp=4,tp=1",3,10,0,0,-1,exp0113_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc8192_fsdp4_tp1_tc128_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0113_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc8192_fsdp4_tp1_tc128_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0113_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc8192_fsdp4_tp1_tc128_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
114,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc128_vc16384,4,1,16,512,b16/L512,320,262144,128,16384,128/16384,64,16,1024,,"fsdp=4,tp=1",3,10,0,0,-1,exp0114_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc16384_fsdp4_tp1_tc128_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0114_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc16384_fsdp4_tp1_tc128_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0114_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc16384_fsdp4_tp1_tc128_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
115,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc128_vc32768,4,1,16,512,b16/L512,320,262144,128,32768,128/32768,64,8,512,,"fsdp=4,tp=1",3,10,0,0,-1,exp0115_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc32768_fsdp4_tp1_tc128_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0115_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc32768_fsdp4_tp1_tc128_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0115_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc32768_fsdp4_tp1_tc128_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
116,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc128_vc65536,4,1,16,512,b16/L512,320,262144,128,65536,128/65536,64,4,256,,"fsdp=4,tp=1",3,10,0,0,-1,exp0116_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc65536_fsdp4_tp1_tc128_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0116_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc65536_fsdp4_tp1_tc128_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0116_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc65536_fsdp4_tp1_tc128_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
117,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc128_vc131072,4,1,16,512,b16/L512,320,262144,128,131072,128/131072,64,2,128,,"fsdp=4,tp=1",3,10,0,0,-1,exp0117_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc131072_fsdp4_tp1_tc128_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0117_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc131072_fsdp4_tp1_tc128_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0117_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc131072_fsdp4_tp1_tc128_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
118,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc128_vc262144,4,1,16,512,b16/L512,320,262144,128,262144,128/262144,64,1,64,,"fsdp=4,tp=1",3,10,0,0,-1,exp0118_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc262144_fsdp4_tp1_tc128_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0118_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc262144_fsdp4_tp1_tc128_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0118_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc262144_fsdp4_tp1_tc128_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
119,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc256_vc4096,4,1,16,512,b16/L512,320,262144,256,4096,256/4096,32,64,2048,,"fsdp=4,tp=1",3,10,0,0,-1,exp0119_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc4096_fsdp4_tp1_tc256_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0119_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc4096_fsdp4_tp1_tc256_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0119_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc4096_fsdp4_tp1_tc256_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
120,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc256_vc8192,4,1,16,512,b16/L512,320,262144,256,8192,256/8192,32,32,1024,,"fsdp=4,tp=1",3,10,0,0,-1,exp0120_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc8192_fsdp4_tp1_tc256_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0120_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc8192_fsdp4_tp1_tc256_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0120_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc8192_fsdp4_tp1_tc256_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
121,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc256_vc16384,4,1,16,512,b16/L512,320,262144,256,16384,256/16384,32,16,512,,"fsdp=4,tp=1",3,10,0,0,-1,exp0121_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc16384_fsdp4_tp1_tc256_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0121_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc16384_fsdp4_tp1_tc256_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0121_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc16384_fsdp4_tp1_tc256_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
122,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc256_vc32768,4,1,16,512,b16/L512,320,262144,256,32768,256/32768,32,8,256,,"fsdp=4,tp=1",3,10,0,0,-1,exp0122_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc32768_fsdp4_tp1_tc256_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0122_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc32768_fsdp4_tp1_tc256_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0122_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc32768_fsdp4_tp1_tc256_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
123,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc256_vc65536,4,1,16,512,b16/L512,320,262144,256,65536,256/65536,32,4,128,,"fsdp=4,tp=1",3,10,0,0,-1,exp0123_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc65536_fsdp4_tp1_tc256_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0123_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc65536_fsdp4_tp1_tc256_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0123_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc65536_fsdp4_tp1_tc256_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
124,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc256_vc131072,4,1,16,512,b16/L512,320,262144,256,131072,256/131072,32,2,64,,"fsdp=4,tp=1",3,10,0,0,-1,exp0124_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc131072_fsdp4_tp1_tc256_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0124_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc131072_fsdp4_tp1_tc256_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0124_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc131072_fsdp4_tp1_tc256_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
125,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc256_vc262144,4,1,16,512,b16/L512,320,262144,256,262144,256/262144,32,1,32,,"fsdp=4,tp=1",3,10,0,0,-1,exp0125_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc262144_fsdp4_tp1_tc256_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0125_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc262144_fsdp4_tp1_tc256_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0125_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc262144_fsdp4_tp1_tc256_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
126,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp4_tp1_tc512_vc4096,4,1,16,512,b16/L512,320,262144,512,4096,512/4096,16,64,1024,,"fsdp=4,tp=1",3,10,0,0,-1,exp0126_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc512_vc4096_fsdp4_tp1_tc512_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0126_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc512_vc4096_fsdp4_tp1_tc512_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0126_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc512_vc4096_fsdp4_tp1_tc512_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
